tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569465299495358466,negative,0.6511,Bad Flight,0.3591,US Airways,Unknow,NCRavens97,Unknow,0,@USAirways XNA has TSA Precheck! Would be nice if your system knew that.,Unknow,2015-02-22 03:54:42 -0800,Unknow,Eastern Time (US & Canada)
569464902164856832,negative,1.0,longlines,0.3569,US Airways,Unknow,AdrianMartinG15,Unknow,0,@Sb5551 Sounds like  @USAirways should have planned better since this weather was no surprise. Completely unacceptable wait times!!!,Unknow,2015-02-22 03:53:07 -0800,Unknow,Unknow
569464183374385152,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,AdrianMartinG15,Unknow,0,@USAirways 4 hours on hold to change a Cancelled Flightled flight. Completely unacceptable!!!,Unknow,2015-02-22 03:50:16 -0800,Unknow,Unknow
569463954155700224,negative,1.0,Cancelled Flight,1.0,US Airways,Unknow,JesusAmorbang,Unknow,0,@USAirways We've been on hold for over 7 hours after my wife's flight was Cancelled Flighted.,Unknow,2015-02-22 03:49:21 -0800,Unknow,Unknow
569463202817417216,negative,1.0,Late Flight,0.7158,US Airways,Unknow,stevenbattle,Unknow,0,@USAirways forgot to call in the copilot so we're stuck on the plane in PHL. Looking fwd to being stranded in CLT. Day 2 of flight fails.,Unknow,2015-02-22 03:46:22 -0800,"philadelphia, pa",Eastern Time (US & Canada)
569459836389335040,negative,1.0,Lost Luggage,0.3732,US Airways,Unknow,rylietolbert15,Unknow,0,@USAirways your airline also delayed our bags to us for 4 hours &amp; refused to ship them to our local airport #disappointed #stillbagless,"[39.25956567, -76.70131545]",2015-02-22 03:32:59 -0800,New York,Unknow
569459455273897984,negative,1.0,Customer Service Issue,0.6995,US Airways,Unknow,ChrisWalters_WV,Unknow,0,@USAirways have you ever lost luggage with an infant and a 4 year old? Then customer service never answered the phone. I've tried all night.,Unknow,2015-02-22 03:31:28 -0800,West Virginia,Central Time (US & Canada)
569459269394956288,negative,1.0,Cancelled Flight,1.0,US Airways,Unknow,ChrisWalters_WV,Unknow,0,"@USAirways worst experience with you. Cancelled Flightled flight, no voucher and no luggage because ""ramp was broken."" No other ramps in Charlotte??",Unknow,2015-02-22 03:30:44 -0800,West Virginia,Central Time (US & Canada)
569457108355289088,negative,1.0,Can't Tell,0.6701,US Airways,Unknow,BigFishRealtor,Unknow,0,@USAirways worst experience ever!!!!,Unknow,2015-02-22 03:22:09 -0800,America,Unknow
569456923663151104,negative,0.6559,Flight Booking Problems,0.3441,US Airways,Unknow,mattirottstock,Unknow,0,@USAirways how do you manage to place a family of 5 into a plain with none of them sitting next to each other one of them being a 3yr old,Unknow,2015-02-22 03:21:25 -0800,"iPhone: 36.845329,-75.993790",Eastern Time (US & Canada)
569456828511326208,negative,1.0,Late Flight,0.6478,US Airways,Unknow,CJLarcheveque,Unknow,0,"@USAirways @AmericanAir Suggestions , been on hold 2 hrs for flight that is now about to pass departure...Dealing w ny weather, need change",Unknow,2015-02-22 03:21:02 -0800,"Charlotte, NC",Unknow
569454891644674049,negative,1.0,Cancelled Flight,0.6777,US Airways,Unknow,lawrenceerror,Unknow,0,"@USAirways @AmericanAir I was meant to fly on Sat, you just made it Tues, I can't afford to stay in a hotel for another TWO nights!",Unknow,2015-02-22 03:13:20 -0800,Unknow,Central Time (US & Canada)
569451523878420480,negative,1.0,Customer Service Issue,0.6583,US Airways,Unknow,minmill3,Unknow,0,@USAirways checked into my flight yesterday and have been bumped to a Tuesday flight! Unacceptable and no agents to speak to!,Unknow,2015-02-22 02:59:57 -0800,"Robesonia, PA",Unknow
569450700532535296,negative,1.0,Cancelled Flight,1.0,US Airways,Unknow,mbialkowski,Unknow,0,@USAirways flight to Des Moines Cancelled Flightled. Unacceptable to be booked on flight on Tuesday because of work commitments. 2hrs on hold,Unknow,2015-02-22 02:56:41 -0800,Des Moines,London
569443675194966016,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,drewdenker,Unknow,0,@USAirways now on hold for 90 minutes,Unknow,2015-02-22 02:28:46 -0800,Unknow,Unknow
569438126806052864,negative,1.0,Customer Service Issue,0.6818,US Airways,Unknow,drewdenker,Unknow,0,@USAirways now on hold for 75 minutes.,Unknow,2015-02-22 02:06:43 -0800,Unknow,Unknow
569437674257276930,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,pmj1234,Unknow,0,@USAirways on hold now over 2 hrs on one phone hung on 5 x on another? How do you reach a person? No weather condition makes this excusable!,Unknow,2015-02-22 02:04:55 -0800,Unknow,Unknow
569436595746684929,negative,1.0,Cancelled Flight,1.0,US Airways,Unknow,drewdenker,Unknow,0,@USAirways claims flight Cancelled Flighted due to weather at destination but Delta has not Cancelled Flighted flight on same route.,Unknow,2015-02-22 02:00:38 -0800,Unknow,Unknow
569436161032073218,neutral,1.0,Unknow,0.6706,US Airways,Unknow,LividFiction,Unknow,0,@USAirways @AmericanAir Flying from Orlando to Philly to Charlotte to Lynchburg. Saw advisory re Philly. Wld like to fly from Orl to Char,Unknow,2015-02-22 01:58:55 -0800,"Thicktown, Thickania",Eastern Time (US & Canada)
569435327544369153,negative,1.0,Can't Tell,0.6771,US Airways,Unknow,PepeStudioNYC,Unknow,1,@USAirways duh on baggage claim 2 more hours and counting .. Flights 622 &amp; 1898 http://t.co/DkZl57uPQI,Unknow,2015-02-22 01:55:36 -0800,brooklyn,Quito
569434598825992192,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,jj_zen_,Unknow,0,@USAirways @jtrexsocial exactly! How? I've been disconnected 3 times!!!!,Unknow,2015-02-22 01:52:42 -0800,Unknow,Unknow
569432100652384256,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,amyleis_janney,Unknow,0,@USAirways 3 hrs on hold. Husband has decided we should sleep in shifts so we don't miss the phone rep. to reschedule,Unknow,2015-02-22 01:42:46 -0800,Unknow,Mid-Atlantic
569431884217909248,negative,1.0,Customer Service Issue,0.3495,US Airways,Unknow,drewdenker,Unknow,0,@USAirways just Cancelled Flighted my flight and told me to call to rebook. Been on hold for 48 minutes at 4 am and still waiting,Unknow,2015-02-22 01:41:55 -0800,Unknow,Unknow
569429468781150208,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,pmj1234,Unknow,0,@USAirways on hold for 2 hours now have been calling since Monday! I have a flight today need help now!!! #worst #NoExcusesAccepted,Unknow,2015-02-22 01:32:19 -0800,Unknow,Unknow
569421478460063745,negative,1.0,Late Flight,0.6436,US Airways,Unknow,amyleis_janney,Unknow,0,@USAirways on hold 2.5 hrs trying to reschedule our flight. Can anyone there please help us?,Unknow,2015-02-22 01:00:34 -0800,Unknow,Mid-Atlantic
569421367243878400,negative,1.0,Flight Booking Problems,1.0,US Airways,Unknow,himmelb1,Unknow,0,"@USAirways Why is my ""first available"" flight for me now Tuesday but a flight today  that is ""booked ""#flt 755 available to buy online?",Unknow,2015-02-22 01:00:07 -0800,Unknow,Unknow
569419928173989889,negative,1.0,Flight Attendant Complaints,0.6383,US Airways,Unknow,PepeStudioNYC,Unknow,0,@USAirways you guys suck at JFK tonight -- oh this MORNING!!!,Unknow,2015-02-22 00:54:24 -0800,brooklyn,Quito
569419080479875072,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,bgarritty,Unknow,0,@USAirways 2 hours on hold. Still no answer. Horrible.,Unknow,2015-02-22 00:51:02 -0800,"Adelaide, Australia",Adelaide
569418962108162048,negative,1.0,Cancelled Flight,0.6523,US Airways,Unknow,KieranMahan,Unknow,0,"@USAirways @KieranMahan needs two nights at a hotel in phoenix until he can get back to Philly because of plane equipment, crazy!",Unknow,2015-02-22 00:50:34 -0800,Unknow,Unknow
569418351295926273,negative,1.0,Customer Service Issue,0.3593,US Airways,Unknow,KieranMahan,Unknow,0,"@USAirways tough night, two 90 minute calls, on hold, delayed here in Phoenix for two days because of one aircraft not ready? Not acceptable",Unknow,2015-02-22 00:48:08 -0800,Unknow,Unknow
569417702764363776,negative,1.0,Customer Service Issue,0.653,US Airways,Unknow,tkyleus,Unknow,0,@USAirways have been on hold for 58 minutes - need help USAIR - why won't you help?,Unknow,2015-02-22 00:45:34 -0800,Boston Area,Eastern Time (US & Canada)
569416670340636672,negative,1.0,Cancelled Flight,0.6729,US Airways,Unknow,amyleis_janney,Unknow,0,@USAirways we appreciate auto rescheduling our Cancelled Flightled flight-- but you have nothing sooner than Tuesday? can fly into alternate loc?,Unknow,2015-02-22 00:41:28 -0800,Unknow,Mid-Atlantic
569416236171456513,negative,1.0,Lost Luggage,0.7020000000000001,US Airways,Unknow,ajl592,Unknow,0,@USAirways after sitting on the runway for 3 hours i had to leave the airport w/o my luggage. Is this ur 1st day??,Unknow,2015-02-22 00:39:44 -0800,Unknow,Unknow
569414739694104576,negative,1.0,Customer Service Issue,0.6705,US Airways,Unknow,amyleis_janney,Unknow,0,@usairways we've been on hold for 2 hours trying to reschedule our Cancelled Flightled flight. Can anyone out there please help us?,Unknow,2015-02-22 00:33:47 -0800,Unknow,Mid-Atlantic
569408340616351744,negative,1.0,Cancelled Flight,1.0,US Airways,Unknow,tthomasser,Unknow,0,@USAirways thx for taking my $600 for a 1way then Cancelled Flightling 1st flt delay 2nd flt and u top it off by losing my one piece of luggage #usuck,Unknow,2015-02-22 00:08:22 -0800,Unknow,Central Time (US & Canada)
569407067007496192,negative,1.0,Customer Service Issue,0.6977,US Airways,Unknow,fieldhockeyfit,Unknow,0,@USAirways I have been on hold for 4 hours my flight is tomorrow do you really expect me to not sleep all night to stay on hold?!?,Unknow,2015-02-22 00:03:18 -0800,Unknow,Unknow
569406451980091392,neutral,0.6809,Unknow,0.6706,US Airways,Unknow,Dr24hours,Unknow,0,@USAirways I think it's ok.,Unknow,2015-02-22 00:00:51 -0800,East Coast City,Eastern Time (US & Canada)
569400188491730945,negative,1.0,Cancelled Flight,0.6201,US Airways,Unknow,JabbarLewis,Unknow,0,@USAirways my flight is Cancelled Flightled and you guys aren't Answering the phones what do I do ?,Unknow,2015-02-21 23:35:58 -0800,"Little Falls, NJ",Central Time (US & Canada)
569399153253429248,negative,1.0,Late Flight,0.6601,US Airways,Unknow,FollowMsMiMi,Unknow,0,"@USAirways this is ridiculous.  I have a 6:00 AM flight and two hours of rest, wasted!!!",Unknow,2015-02-21 23:31:51 -0800,Unknow,Quito
569398722884280320,negative,1.0,Customer Service Issue,0.6579999999999999,US Airways,Unknow,FollowMsMiMi,Unknow,0,@USAirways been on hold for almost 2 hours trying to rebook my Cancelled Flighted flight. What in the world?!!!,Unknow,2015-02-21 23:30:09 -0800,Unknow,Quito
569395278731747329,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,clarkhook,Unknow,0,@USAirways Seriously. You can't tweet and let people know that you've got customers that have been on hold for 5 HOURS??!!,Unknow,2015-02-21 23:16:27 -0800,"Franklin, TN",Eastern Time (US & Canada)
569394015055040512,positive,1.0,Unknow,0.6706,US Airways,Unknow,AdamGiamba,Unknow,0,@USAirways thanks! http://t.co/pD7R1lL6Re,Unknow,2015-02-21 23:11:26 -0800,"Bronx, NY",Eastern Time (US & Canada)
569393942296432640,negative,0.7065,Late Flight,0.3696,US Airways,Unknow,AdamGiamba,Unknow,0,@USAirways after pleading with car service to stay 3 hrs. past pick up they left me and my family but it's ok i have water and crackers!,Unknow,2015-02-21 23:11:09 -0800,"Bronx, NY",Eastern Time (US & Canada)
569392880911036416,negative,1.0,Bad Flight,0.6677,US Airways,Unknow,AdamGiamba,Unknow,0,"@USAirways after a grt flight to PHX last week,  tonight was terrible. 2.5 hours taxing and you give us water and crackers to compensate.",Unknow,2015-02-21 23:06:56 -0800,"Bronx, NY",Eastern Time (US & Canada)
569392511732588544,negative,1.0,longlines,0.684,US Airways,Unknow,emmaprzyby,Unknow,0,@USAirways flight 1898 landed over 2 hours ago and they still haven't gotten to the gate.. What's the hold uppp 😭😭 #imtired #wannagohome,Unknow,2015-02-21 23:05:28 -0800,"Brooklyn, NY",Unknow
569392471966388224,negative,1.0,Late Flight,1.0,US Airways,Unknow,panich3,Unknow,0,@USAirways who do we voice our concerns to when we can't get home with our 8 month old after waiting to taxi to a gate for 3 hours?,Unknow,2015-02-21 23:05:18 -0800,New York,Atlantic Time (Canada)
569391350879137792,negative,1.0,Flight Attendant Complaints,0.6678,US Airways,Unknow,msbean,Unknow,0,@USAirways abandoned 40 Boston bound fliers...someone in management needs to #saveface and #showup,"[39.87631844, -75.24302471]",2015-02-21 23:00:51 -0800,Unknow,Unknow
569388260633542657,negative,1.0,Late Flight,0.6667,US Airways,Unknow,nburnside26,Unknow,0,@USAirways tell my professors that when I don't show up to class/write my midterm because I'm stuck with no flights home 😠,Unknow,2015-02-21 22:48:34 -0800,Unknow,Central Time (US & Canada)
569388156031799297,negative,1.0,Customer Service Issue,0.6559,US Airways,Unknow,teammccabe,Unknow,0,@USAirways No US Air ppl anywhere in PHL directed stranded pax. Kudos to the PHL employees getting off work at midnight. Only help we got.,Unknow,2015-02-21 22:48:09 -0800,Cape Cod,Eastern Time (US & Canada)
569387765957308416,neutral,0.6957,Unknow,0.0,US Airways,Unknow,PhilHagen,Unknow,0,"@USAirways @AmericanAir Just had to buy a ""safety"" ticket online. You'll refund whichever ticket(s) are unused, in full, without penalty.",Unknow,2015-02-21 22:46:36 -0800,"Lewes, DE, USA",Eastern Time (US & Canada)
569387570364198913,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,clarkhook,Unknow,0,@USAirways Hooray! I've now been on hold for over an hour. I've never loved Southwest more.,Unknow,2015-02-21 22:45:50 -0800,"Franklin, TN",Eastern Time (US & Canada)
569387211025727488,negative,1.0,Can't Tell,1.0,US Airways,Unknow,BiavatiJon,Unknow,0,@USAirways is the worst. Why on earth would @AmericanAir merge with them? I won't be flying either of them any time soon.,Unknow,2015-02-21 22:44:24 -0800,Unknow,Unknow
569387005131546624,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,JSax77,Unknow,0,@USAirways three hours on hold then disconnected. Conf EBHSET. Need to be home Sunday for interview,Unknow,2015-02-21 22:43:35 -0800,Unknow,Unknow
569386555107733505,negative,1.0,Customer Service Issue,0.6749,US Airways,Unknow,jtrexsocial,Unknow,0,@USAirways how do you do that? You guys need to have much better communication. How? How can we do that?,Unknow,2015-02-21 22:41:48 -0800,Philadelphia,Eastern Time (US & Canada)
569386397683073024,negative,1.0,Late Flight,1.0,US Airways,Unknow,miffSC,Unknow,0,@USAirways Are you guys awake? Need help with delayed flight to get protected on Late Flightr flight from PHL.,Unknow,2015-02-21 22:41:10 -0800,http://about.me/miffsc,Eastern Time (US & Canada)
569385862489776128,negative,1.0,Customer Service Issue,0.3845,US Airways,Unknow,_RobPrice,Unknow,0,@USAirways so how about some help with suggested time I could call to avoid such long wait time,Unknow,2015-02-21 22:39:02 -0800,Unknow,Sydney
569382407847211008,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,tamygb,Unknow,0,@USAirways more than an hour holding to change a flight on the phone now.. What's up with that???,Unknow,2015-02-21 22:25:19 -0800,Unknow,Brasilia
569382354529030144,negative,0.684,Flight Booking Problems,0.684,US Airways,Unknow,stuf_bethsays,Unknow,0,@USAirways @caterobbie if that link worked most of us could take care of ourselves  please contact your tech people to get that working,Unknow,2015-02-21 22:25:06 -0800,Unknow,Unknow
569381601374638081,negative,1.0,Customer Service Issue,0.6916,US Airways,Unknow,stuf_bethsays,Unknow,0,@USAirways i've been on hold since 11:30pm  need to reschedule my Cancelled Flightled flight for a morning departure tomorrow.  please help!!!!!!,Unknow,2015-02-21 22:22:07 -0800,Unknow,Unknow
569381443257958401,neutral,1.0,Unknow,0.6706,US Airways,Unknow,JEOKOO1,Unknow,0,@USAirways download jeokoo the American app for air travelers,Unknow,2015-02-21 22:21:29 -0800,"Washington, DC. ",Unknow
569380739285786625,negative,1.0,Customer Service Issue,0.6697,US Airways,Unknow,stuf_bethsays,Unknow,1,"@USAirways obviously your corporate definition of PATIENCE needs to be reviewed.
#Pleasehurryup #answerphone #reschedulemyflight",Unknow,2015-02-21 22:18:41 -0800,Unknow,Unknow
569380098119499776,negative,1.0,Customer Service Issue,0.6894,US Airways,Unknow,Leigh_Walton,Unknow,0,@USAirways Need help with a flight. Weather + funeral = tough combination. On hold for over an hour. Please?,Unknow,2015-02-21 22:16:08 -0800,Unknow,Eastern Time (US & Canada)
569380081254027265,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,stuf_bethsays,Unknow,0,"@usairways I've been on hold since 11:30pm how many customer service reps do you have?
 #seriously",Unknow,2015-02-21 22:16:04 -0800,Unknow,Unknow
569379997175177216,negative,0.6875,Late Flight,0.6875,US Airways,Unknow,Ali_BarnesXO,Unknow,0,@USAirways @nburnside26 Well if you really didn't like them then she would be on an airplane. #FIOUSAirways 💁,"[43.74167873, -79.3442243]",2015-02-21 22:15:44 -0800,Unknow,Atlantic Time (Canada)
569379979055796224,negative,1.0,Customer Service Issue,0.6465,US Airways,Unknow,PhilHagen,Unknow,1,"@USAirways yes, i am as well.  **FIVE** HOURS ON HOLD, FOLKS. Can you PLEASE tell me if this is typical?! Trying to be understanding here.",Unknow,2015-02-21 22:15:40 -0800,"Lewes, DE, USA",Eastern Time (US & Canada)
569378015429447680,negative,1.0,Late Flight,0.3333,US Airways,Unknow,iseriesdomino,Unknow,0,@USAirways can you please train your mechanics? Teach them to bring the tools to fix the plane with them and not leave them in the hanger.,Unknow,2015-02-21 22:07:52 -0800,United States,Central Time (US & Canada)
569377633894445056,negative,1.0,Customer Service Issue,0.6492,US Airways,Unknow,SDeShazo_89,Unknow,0,@USAirways Charlotte Staff needs prayer....disappointed in response to mishaps ......lotttttttt of pissed off people here!!!!,Unknow,2015-02-21 22:06:21 -0800,"Hoover, Alabama",Unknow
569377149045444608,negative,1.0,Late Flight,0.6641,US Airways,Unknow,JoshuakingMba,Unknow,0,@USAirways thank you for leaving my 74 y/o grandma stranded because connecting flt could not wait 10 minutes. I will never fly you again,Unknow,2015-02-21 22:04:25 -0800,"Richmond, VA",Unknow
569376311824621568,negative,1.0,Flight Attendant Complaints,0.3441,US Airways,Unknow,AndyLeeEsq,Unknow,0,@USAirways HELLO?! It's been FOUR HOURS since plane landed!   Flt 630 phx to JFK.  3 hrs on Tarmac waiting 4 gate. Plus an hour no bags yet,Unknow,2015-02-21 22:01:05 -0800,Unknow,Unknow
569375244751745025,negative,0.6656,Late Flight,0.3421,US Airways,Unknow,ch_mom,Unknow,0,“@USAirways: @ch_mom Please reach out to our crewmember for assistance. Our apologies for the long wait.” #generic,Unknow,2015-02-21 21:56:51 -0800,"Boston, MA",Unknow
569374561197789184,negative,1.0,Late Flight,0.6947,US Airways,Unknow,iseriesdomino,Unknow,0,@USAirways can you please have your employee that has been called 5 times by the flight crew finish maintenance on US 734 so we can depart!,Unknow,2015-02-21 21:54:08 -0800,United States,Central Time (US & Canada)
569374560505737216,negative,0.6598,Can't Tell,0.6598,US Airways,Unknow,timleary_,Unknow,0,@USAirways I better get a free flight,Unknow,2015-02-21 21:54:08 -0800,Unknow,Mazatlan
569373650647945216,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,realmattberry,Unknow,0,@USAirways @nm4agoodlife      5 hours on hold and no answer . Guess the synergy of a merger was really planned out,Unknow,2015-02-21 21:50:31 -0800,NYC,Eastern Time (US & Canada)
569373631999926272,negative,1.0,Customer Service Issue,0.6632,US Airways,Unknow,TheSanjR,Unknow,0,@USAirways still waiting on your reps to show. Now 40 mins into waiting in below freezing weather waiting for a cab.,Unknow,2015-02-21 21:50:26 -0800,Unknow,Eastern Time (US & Canada)
569373375988150272,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,realmattberry,Unknow,0,@USAirways @_RobPrice  how can he try again it will be 5-6 hours before he gets help.  Contingency plans non existent.,Unknow,2015-02-21 21:49:25 -0800,NYC,Eastern Time (US & Canada)
569373336922230784,negative,1.0,Late Flight,0.6845,US Airways,Unknow,AndyLeeEsq,Unknow,0,@USAirways delayed depart bc ur flight attendant wasn't there. Then after landing took 3 hrs to get a gate. Now it's another he and NO bags,Unknow,2015-02-21 21:49:16 -0800,Unknow,Unknow
569372837854756864,negative,1.0,Customer Service Issue,0.6705,US Airways,Unknow,realmattberry,Unknow,0,@USAirways @jtrexsocial 5 hours on hold ... Safe to say no one is working .,Unknow,2015-02-21 21:47:17 -0800,NYC,Eastern Time (US & Canada)
569372595067490304,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,nm4agoodlife,Unknow,0,@USAirways But every time I call I'm on hold for 45 min and then get disconnected. Any way someone can help?,Unknow,2015-02-21 21:46:19 -0800,Unknow,Eastern Time (US & Canada)
569372422509453313,negative,1.0,Late Flight,0.3544,US Airways,Unknow,_RobPrice,Unknow,0,@USAirways surely there are some other ways to help me - I can't really afford another 4 hours now. Pls follow me so we can DM,Unknow,2015-02-21 21:45:38 -0800,Unknow,Sydney
569372340309651457,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,ChrisWalters_WV,Unknow,0,@USAirways I was on hold for 2 hours and still no answer. Is this really how you run your business? http://t.co/P8xFhq4kps,Unknow,2015-02-21 21:45:19 -0800,West Virginia,Central Time (US & Canada)
569372015980707840,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,b_lind,Unknow,0,"@USAirways keeps dropping my call and won't even let me stay on hold because they are ""too busy"" #idontwanttocallback",Unknow,2015-02-21 21:44:01 -0800,"Philadelphia, PA",Eastern Time (US & Canada)
569371693602476032,negative,1.0,Cancelled Flight,0.3444,US Airways,Unknow,nm4agoodlife,Unknow,0,@USAirways I never made a reward reservation becuase no one ever answered the phone. The online one I made got Cancelled Flighted and I can't change,Unknow,2015-02-21 21:42:44 -0800,Unknow,Eastern Time (US & Canada)
569371393294344192,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,jtrexsocial,Unknow,1,@UsAirways can a real person help me here? This customer service is poor. I'm at the mercy of someone since the flights are disappearing.,Unknow,2015-02-21 21:41:33 -0800,Philadelphia,Eastern Time (US & Canada)
569370553963786241,neutral,1.0,Unknow,0.6706,US Airways,Unknow,ColfaxCapital,Unknow,0,"@USAirways I intend to..very much. My 4,000 followers will as well.",Unknow,2015-02-21 21:38:13 -0800,"39.0708° N, 106.9886° W",Quito
569369390178799616,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,4ensicdds,Unknow,0,"@USAirways Your customer service is  non-existent/ terrible. Dozens waiting for bags not placed on our flight, no staff anywhere #neveragain",Unknow,2015-02-21 21:33:35 -0800,"Long Island, NY",Eastern Time (US & Canada)
569369008580874240,negative,1.0,Cancelled Flight,0.66,US Airways,Unknow,dailylaurel,Unknow,0,@USAirways even alternate options are allready full...even with hotel voucher...no more room in philly?,Unknow,2015-02-21 21:32:04 -0800,Bruxelle-Paris-Marseille-(BPM),Athens
569368532242145280,negative,1.0,Customer Service Issue,0.7021,US Airways,Unknow,_RobPrice,Unknow,1,@USAirways @traveloneworld .. Utterly frustrated after 4 hours on hold call was disconnected. I need to amend a Flight Booking Problems. HELP! OW Emerald,Unknow,2015-02-21 21:30:11 -0800,Unknow,Sydney
569368352868556800,positive,1.0,Unknow,0.6706,US Airways,Unknow,Hayden_Ehlich,Unknow,0,@USAirways ok thank you! Very helpful! This is why you're my favorite airline!,Unknow,2015-02-21 21:29:28 -0800,Blue Ridge High School,Atlantic Time (Canada)
569367829188886528,negative,0.6677,Flight Attendant Complaints,0.3635,US Airways,Unknow,YoungBBE3,Unknow,0,"@USAirways They provided no options. Since you all have a better sense of the weather, I hoped you could suggest.",Unknow,2015-02-21 21:27:23 -0800,Unknow,Eastern Time (US & Canada)
569366960871333889,negative,1.0,Late Flight,1.0,US Airways,Unknow,TheHaileyTate,Unknow,1,@USAirways you airline is doing rather poor right now. In SLC waiting to take off. Was suppose to take off now 2 hours and 3 minutes ago!,Unknow,2015-02-21 21:23:56 -0800,Barneys New York ,Unknow
569366383458275329,negative,1.0,Late Flight,1.0,US Airways,Unknow,ColfaxCapital,Unknow,0,@USAirways Get new planes then. Got on this plane at 7:50 its 10:20 now and still on tarmac. How ru going to compensate me for this?,Unknow,2015-02-21 21:21:38 -0800,"39.0708° N, 106.9886° W",Quito
569365604832047104,negative,1.0,Late Flight,0.6542,US Airways,Unknow,PhilHagen,Unknow,0,@USAirways just hit 4hrs.  what is typical wait time right now? should i drive 2h30m to the airport service desk?,Unknow,2015-02-21 21:18:33 -0800,"Lewes, DE, USA",Eastern Time (US & Canada)
569364758681559042,negative,1.0,Customer Service Issue,0.6465,US Airways,Unknow,TheSanjR,Unknow,0,@USAirways are you going to do anything to help stranded travelers of flight 680?! No communication from anyone. All of us dumped here.,Unknow,2015-02-21 21:15:11 -0800,Unknow,Eastern Time (US & Canada)
569364610572259328,negative,1.0,Can't Tell,0.3696,US Airways,Unknow,nataliembaur,Unknow,0,"@USAirways question is why flight took off at all, now a friend is stuck needlessly in another city",Unknow,2015-02-21 21:14:36 -0800,"Miami, Florida",Unknow
569364189753544705,neutral,1.0,Unknow,0.6706,US Airways,Unknow,bta7,Unknow,0,@USAirways in a few weeks,Unknow,2015-02-21 21:12:55 -0800,"Wauwatosa, WI ",Central Time (US & Canada)
569363263588339712,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,FalconjcJohn,Unknow,0,@USAirways #Wronganswer. Talk is cheap. Customer service is the action of making things right for the customer. #fail again.,Unknow,2015-02-21 21:09:14 -0800,Unknow,Unknow
569362336991092736,negative,1.0,Cancelled Flight,0.677,US Airways,Unknow,realmattberry,Unknow,0,@USAirways 4 hours . How do I change my flight that was Cancelled Flightled ?,Unknow,2015-02-21 21:05:34 -0800,NYC,Eastern Time (US & Canada)
569362149400838144,negative,0.6534,Customer Service Issue,0.3372,US Airways,Unknow,YoungBBE3,Unknow,0,@USAirways You won't give us a hotel or food. Can you at least suggestion options for making it to the metro city I have a ticket to?,Unknow,2015-02-21 21:04:49 -0800,Unknow,Eastern Time (US & Canada)
569361961487478785,negative,1.0,Late Flight,0.66,US Airways,Unknow,OP_Rahul,Unknow,0,@USAirways actually it landed in BWI 30 minutes ago. She is stranded but I have friends to help. You FAILED big time on this one.,Unknow,2015-02-21 21:04:04 -0800,"Ocean View, Hawaii",Unknow
569361898581467136,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,anieanne1,Unknow,0,@USAirways I have been on hold for over one hour waiting to reschedule a flight. How much longer should I expect?,Unknow,2015-02-21 21:03:49 -0800,"Boston, Ma",Atlantic Time (Canada)
569361887659294720,negative,0.6885,Customer Service Issue,0.6885,US Airways,Unknow,Hayden_Ehlich,Unknow,0,"@USAirways its fine. 

Just wondering where my money went...",Unknow,2015-02-21 21:03:46 -0800,Blue Ridge High School,Atlantic Time (Canada)
569361587032748032,negative,1.0,Bad Flight,0.6598,US Airways,Unknow,YoungBBE3,Unknow,0,@USAirways You landed me at #BWI instead of @Reagan_Airport  and have no plans for me to make it home to DC. How do you suggest I get home?,Unknow,2015-02-21 21:02:35 -0800,Unknow,Eastern Time (US & Canada)
569360552272769024,negative,1.0,Customer Service Issue,1.0,US Airways,Unknow,TheSanjR,Unknow,0,"@USAirways stranded at BWI after two diversions. No cust service, no transport. Dumped here. Terrible customer service!",Unknow,2015-02-21 20:58:28 -0800,Unknow,Eastern Time (US & Canada)
569360352594546688,negative,1.0,Customer Service Issue,0.6702,US Airways,Unknow,nm4agoodlife,Unknow,0,"@USAirways As a member of the news media, the awful service of the last few days won't go unnoticed.",Unknow,2015-02-21 20:57:40 -0800,Unknow,Eastern Time (US & Canada)
